,img,drone_imu_rpy,drone_gyro_wxwywz,drone_gps_xyz,drone_camera_gps_xyz,drone_camera_imu_rpy,TR,TL,BR,BL,GATE-CENTER
229,img_635.png,"[-0.12908504137087892, -0.012759111474672838, 2.3602246292945486]","[0.0, 0.0, 0.0]","[0.6923076923076925, -0.9090909090909092, 1.6]","[0.6701941696371582, -0.8889680930228069, 1.6102987566525813]","[-0.12908504137087892, -0.012759111474672838, 2.3602246292945486]","[197.13897230864868, 242.0046866317524]","[148.9306458415207, 217.83961034449032]","[187.85674012130184, 315.61620123014757]","[141.64283855640207, 273.9033034430938]","[165.7368493761368, 260.0543139216283]"
230,img_640.png,"[0.014383645662977784, -0.013436102944516607, 2.2654317048080737]","[0.0, 0.0, 0.0]","[0.6923076923076925, -0.45454545454545503, 1.2000000000000002]","[0.6733027628331301, -0.43151006726211133, 1.2104011339945833]","[0.014383645662977784, -0.013436102944516607, 2.2654317048080737]","[125.28674119404972, 164.69428593735512]","[74.61188830103089, 164.53860087593574]","[126.62247107195016, 278.93457245186585]","[75.22192930861519, 244.22756867646626]","[95.90448360665623, 211.37113675517435]"
231,img_650.png,"[-0.02482344412985645, 0.17247934298679454, 1.180297727575395]","[0.0, 0.0, 0.0]","[1.1538461538461542, -5.0, 0.4]","[1.1655197669713904, -4.970988995123375, 0.4046998247468136]","[-0.02482344412985645, 0.17247934298679454, 1.180297727575395]","[43.56745443159385, 92.58113771152476]","[22.763953461740996, 90.72787081541547]","[45.11573473786275, 110.09377120419416]","[24.73764116933397, 108.94613162440902]","[34.24965122140957, 100.67924351228454]"
232,img_654.png,"[0.24177727301560636, 0.22525523648974702, 2.52672284172909]","[0.0, 0.0, 0.0]","[1.1538461538461542, -5.0, 2.0]","[1.1295695177093936, -4.979924900005535, 2.0027632043166466]","[0.24177727301560636, 0.22525523648974702, 2.52672284172909]","[313.558697839924, 119.8365646264075]","[291.1285109255625, 122.2907293278248]","[314.06943894426, 137.643779498601]","[292.0884299324703, 138.66095439393985]","[302.26160094190374, 129.7414705413913]"
233,img_655.png,"[-0.13971062469676124, 0.21568686030835515, 2.318239107043572]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.545454545454546, 0.0]","[1.1314637063419828, -4.523353711355952, 0.0032525645065759985]","[-0.13971062469676124, 0.21568686030835515, 2.318239107043572]","[282.55650822172896, 80.59611958484703]","[261.57138406623665, 81.69722050333965]","[277.14937984696184, 100.2928411465996]","[256.98923390484515, 100.03477925556061]","[269.17309029206865, 90.77146061325205]"
234,img_656.png,"[-0.23158244422003407, -0.25440896400680796, 1.178993840661375]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.545454545454546, 0.4]","[1.1618764410295448, -4.52000783898301, 0.4169699622127968]","[-0.23158244422003407, -0.25440896400680796, 1.178993840661375]","[46.1516156790671, 140.93635552426383]","[25.60443864401237, 134.62966239742116]","[39.107039149018235, 157.43982257426677]","[17.693949684785117, 151.63564711028505]","[32.398579491008476, 146.10711597809467]"
235,img_657.png,"[0.1727435540655932, -0.027842743491014687, 1.359387251340948]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.545454545454546, 0.8]","[1.1617618895403723, -4.516762651413034, 0.8106825252038036]","[0.1727435540655932, -0.027842743491014687, 1.359387251340948]","[82.39952931499835, 161.1649006158861]","[64.93269767534473, 163.8850730842448]","[84.97778876416565, 177.12145484857967]","[67.51630506955694, 180.17721363967212]","[75.04359735565657, 170.5616079570305]"
236,img_659.png,"[-0.14662500899420838, 0.035240760886130054, 1.1530005263162117]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.545454545454546, 1.6]","[1.1648170912239038, -4.517140634558914, 1.6088295516787516]","[-0.14662500899420838, 0.035240760886130054, 1.1530005263162117]","[35.802361084712565, 153.62251700936997]","[12.900668325727363, 151.10252106455613]","[33.62062797842617, 171.57818127446012]","[10.710185154120541, 169.88730608746954]","[23.512250095674766, 161.58898812018836]"
237,img_660.png,"[-0.23287290022789967, 0.21440178426618128, 1.6327581552074335]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.545454545454546, 2.0]","[1.149599520676947, -4.514274356181182, 2.0031244045198036]","[-0.23287290022789967, 0.21440178426618128, 1.6327581552074335]","[136.45621096919677, 147.00537250729428]","[122.40023778485595, 143.50831503922987]","[133.60887170407483, 160.96253776013765]","[119.82257641972053, 157.45691761880607]","[128.0413613374005, 152.2927434333939]"
238,img_661.png,"[0.07454274869736163, 0.16052869106525242, 1.9905905036540588]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.090909090909091, 0.0]","[1.1418066030339682, -4.062107030030702, 0.005048812276007021]","[0.07454274869736163, 0.16052869106525242, 1.9905905036540588]","[187.23001699953534, 75.71971892478228]","[170.5144518229474, 79.15124410323382]","[188.04510365906302, 94.25781560258031]","[171.56221485243287, 96.89449158747826]","[179.17124954026875, 86.61100986219145]"
239,img_662.png,"[-0.19772205557771125, 0.09462979057990122, 1.6485989152305394]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.090909090909091, 0.4]","[1.1494944325419953, -4.060362663908771, 0.4069266383769541]","[-0.19772205557771125, 0.09462979057990122, 1.6485989152305394]","[142.39419208370512, 104.92408179194932]","[126.10504604728787, 101.92646209171987]","[139.26693878192313, 121.8226304267599]","[123.15380870415068, 118.72378508456751]","[132.69160434127357, 111.8830311227327]"
240,img_663.png,"[0.14918708392919772, 0.20964068281507664, 1.304893663421232]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.090909090909091, 0.8]","[1.1635318620452972, -4.061002102887422, 0.803429157936408]","[0.14918708392919772, 0.20964068281507664, 1.304893663421232]","[55.00176091932438, 118.34738933449276]","[32.78042087096965, 121.07374016007469]","[60.21938808205862, 137.73957726371847]","[38.69261047430002, 140.98018992210513]","[46.87034256826069, 129.63165603437736]"
241,img_664.png,"[0.09647575391999443, 0.22616871515645334, 1.8065288543625995]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.090909090909091, 1.2000000000000002]","[1.1474332545707233, -4.06008640280639, 1.2029726454559546]","[0.09647575391999443, 0.22616871515645334, 1.8065288543625995]","[155.91644264854887, 120.448895108044]","[140.01004169700013, 121.9854042138144]","[157.52573313360688, 137.2240022505524]","[141.92437914592153, 138.36377452668333]","[148.76645362740558, 129.60345696141255]"
242,img_665.png,"[-0.02090314458319406, 0.04825429313965223, 1.6797645807570531]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.090909090909091, 1.6]","[1.1503271470101861, -4.060665080280441, 1.608539110725512]","[-0.02090314458319406, 0.04825429313965223, 1.6797645807570531]","[137.93805288578307, 167.2181274161195]","[122.00391767138305, 166.70902541987002]","[137.69520189826812, 183.50875366227112]","[121.83736110557068, 182.83217896089073]","[129.82665162981348, 175.08436436067646]"
243,img_666.png,"[-0.043864744031988465, -0.049319716628312776, 2.397543489480731]","[0.0, 0.0, 0.0]","[1.1538461538461542, -4.090909090909091, 2.0]","[1.131866402858558, -4.071271816430981, 2.0114572246898903]","[-0.043864744031988465, -0.049319716628312776, 2.397543489480731]","[273.35746271889957, 213.09748792190717]","[251.66956226099563, 208.87209400561613]","[273.1486097541181, 233.53312218766118]","[251.36005607553392, 227.63424795660706]","[261.9281539459916, 220.65043056940328]"
244,img_667.png,"[-0.1819806463762358, 0.043376972878396, 2.4342024280325276]","[0.0, 0.0, 0.0]","[1.1538461538461542, -3.6363636363636367, 0.0]","[1.1295655546600374, -3.6179847990784766, 0.008524719538422045]","[-0.1819806463762358, 0.043376972878396, 2.4342024280325276]","[290.2301379413589, 106.8835475979799]","[265.0162007651432, 108.62794674428068]","[285.387387980563, 129.36324751360564]","[260.75316259876115, 129.02420239343482]","[274.7359880872918, 118.52146698318762]"
245,img_670.png,"[-0.1848621835762246, -0.2276423246814033, 1.6970845778803516]","[0.0, 0.0, 0.0]","[1.1538461538461542, -3.6363636363636367, 1.2000000000000002]","[1.1486209883803493, -3.6098025594387635, 1.216346462566743]","[-0.1848621835762246, -0.2276423246814033, 1.6970845778803516]","[128.69231610491877, 193.87823671053602]","[110.75026908532433, 190.51208682068687]","[124.41462803219613, 213.4379643951679]","[106.0711648493627, 209.71192341070483]","[117.44768510137139, 201.7489232961465]"
246,img_671.png,"[-0.15031714269975704, 0.07308212398622292, 1.4057537022403268]","[0.0, 0.0, 0.0]","[1.1538461538461542, -3.6363636363636367, 1.6]","[1.157403270947544, -3.6058921262263706, 1.607670331666981]","[-0.15031714269975704, 0.07308212398622292, 1.4057537022403268]","[82.19619978620617, 155.5598330835919]","[60.73828846719961, 152.71981320504025]","[79.89364654542086, 175.14744994029797]","[58.57841486967946, 172.71728385683082]","[70.45129322162273, 164.0920764290166]"
247,img_676.png,"[0.13249975459000207, -0.07356581509190976, 1.695508778482342]","[0.0, 0.0, 0.0]","[1.1538461538461542, -3.1818181818181817, 1.2000000000000002]","[1.1515260520210668, -3.152690249859983, 1.2120905213849438]","[0.13249975459000207, -0.07356581509190976, 1.695508778482342]","[131.45836324131824, 175.8535768349644]","[111.41427895101447, 178.51514789163397]","[134.01569459741134, 197.12181213513975]","[113.74833398075137, 199.47876483357354]","[122.57534891109185, 187.7035242642276]"
248,img_677.png,"[0.0865174667994009, -0.1475065222060207, 2.147540017880377]","[0.0, 0.0, 0.0]","[1.1538461538461542, -3.1818181818181817, 1.6]","[1.1391876435112946, -3.1577001699033063, 1.6142635751491952]","[0.0865174667994009, -0.1475065222060207, 2.147540017880377]","[213.61087587972915, 202.86079551998313]","[192.72353397456743, 203.1099515769288]","[216.63921954889145, 226.15615392046664]","[195.1601535434569, 224.82910682186983]","[204.1520293676263, 214.1229518893076]"
249,img_680.png,"[0.037520652083537005, -0.2252431454965134, 1.6479647459680482]","[0.0, 0.0, 0.0]","[1.1538461538461542, -2.7272727272727275, 0.4]","[1.1521378793574828, -2.7003138584507624, 0.416440839093898]","[0.037520652083537005, -0.2252431454965134, 1.6479647459680482]","[114.17224070863907, 151.28450106135935]","[91.1020118791903, 152.65696055850168]","[113.60916424603941, 175.06985148130903]","[89.7991070374231, 176.2279301401619]","[102.11501868852498, 163.62384599945517]"
250,img_681.png,"[-0.21272186421604988, 0.04727635984032327, 2.299671186089557]","[0.0, 0.0, 0.0]","[1.1538461538461542, -2.7272727272727275, 0.8]","[1.1320050879734085, -2.705981566115949, 0.808345915056989]","[-0.21272186421604988, 0.04727635984032327, 2.299671186089557]","[234.66907862878276, 140.97341130904172]","[210.4784471261823, 138.19867247027693]","[228.6473173423252, 166.43662759191741]","[205.17549987713835, 161.31546878967723]","[219.15051027337694, 151.67674632520894]"
251,img_683.png,"[-0.17098823234745258, -0.23928951252588168, 1.7217456469959778]","[0.0, 0.0, 0.0]","[1.1538461538461542, -2.7272727272727275, 1.6]","[1.1481323947127762, -2.7010238239822244, 1.6166837655405353]","[-0.17098823234745258, -0.23928951252588168, 1.7217456469959778]","[112.63146572736595, 221.1140444008439]","[88.65541769135766, 216.34687680129974]","[106.39151693585347, 249.39556044862368]","[81.66695330098582, 243.80291340471564]","[97.2588491432954, 232.37814351488475]"
252,img_684.png,"[-0.16426567044417642, -0.2497536235911288, 2.285048929535374]","[0.0, 0.0, 0.0]","[1.1538461538461542, -2.7272727272727275, 2.0]","[1.135165969426564, -2.7082221260652224, 2.016974254142162]","[-0.16426567044417642, -0.2497536235911288, 2.285048929535374]","[215.64003582193217, 273.61954095768687]","[190.00541321863784, 263.3323246060769]","[213.36815594804943, 307.47511909975793]","[186.9482583958592, 293.3318166393879]","[200.83376322453378, 283.79198119794603]"
253,img_685.png,"[-0.15608600347111717, 0.13488670222361912, 1.8832122612440747]","[0.0, 0.0, 0.0]","[1.1538461538461542, -2.272727272727273, 0.0]","[1.142821568307221, -2.2436524410623537, 0.005754361593725927]","[-0.15608600347111717, 0.13488670222361912, 1.8832122612440747]","[160.0311206473646, 42.28772107032652]","[132.80083006089342, 42.9301459858816]","[155.38683863898805, 74.43529052481125]","[129.0130754927543, 73.41110643241943]","[143.9255533366749, 58.447986424409784]"
254,img_686.png,"[0.1136168043325392, 0.041776773899740514, 2.037580560928041]","[0.0, 0.0, 0.0]","[1.1538461538461542, -2.272727272727273, 0.4]","[1.1411831303972617, -2.2450792893263336, 0.4086739178572419]","[0.1136168043325392, 0.041776773899740514, 2.037580560928041]","[162.26301776455722, 94.30825025823472]","[138.30857843110266, 101.11203442868882]","[165.4696466968664, 123.06875518210033]","[141.44584925740597, 127.7956178319568]","[151.43638926360308, 111.72441994170399]"
255,img_689.png,"[-0.12018824636494332, 0.16262228486215216, 2.0921621129128214]","[0.0, 0.0, 0.0]","[1.1538461538461542, -2.272727272727273, 1.6]","[1.1372610736952244, -2.2462596571451616, 1.6049396803322504]","[-0.12018824636494332, 0.16262228486215216, 2.0921621129128214]","[178.4314263341844, 162.45311375503056]","[154.90177244757984, 157.42265128385776]","[174.6918424656972, 189.10892853139853]","[152.0092467574001, 182.23563465751513]","[164.53963286969366, 172.85402483536166]"
256,img_690.png,"[0.225614154699764, -0.21403185599207183, 2.0420009131182955]","[0.0, 0.0, 0.0]","[1.1538461538461542, -2.272727272727273, 2.0]","[1.1434711453723876, -2.247435587063149, 2.015896220791006]","[0.225614154699764, -0.21403185599207183, 2.0420009131182955]","[193.7328255088317, 255.5439219662014]","[166.6442988227404, 256.6784391393689]","[202.26588410327932, 290.4768323886771]","[173.48229917118152, 288.90049140828125]","[183.39520711879922, 272.57200061748557]"
257,img_695.png,"[-0.23991560546726148, -0.0019148548004610131, 1.8882224245900712]","[0.0, 0.0, 0.0]","[1.1538461538461542, -1.8181818181818183, 1.6]","[1.1422308122239917, -1.7904399501973418, 1.6097710081226217]","[-0.23991560546726148, -0.0019148548004610131, 1.8882224245900712]","[120.88410951460695, 186.54348335137422]","[93.133981042776, 177.55322580747665]","[112.63409461051214, 220.2178385732939]","[85.37107800481249, 209.19410162918118]","[102.57919647220153, 198.21856861252135]"
258,img_696.png,"[0.09648188213870677, 0.10338989597557911, 1.7311696291892755]","[0.0, 0.0, 0.0]","[1.1538461538461542, -1.8181818181818183, 2.0]","[1.1498680551976332, -1.7875570236099776, 2.0068041670008303]","[0.09648188213870677, 0.10338989597557911, 1.7311696291892755]","[106.99974872316673, 217.2727623078467]","[75.52403544220805, 218.07368771825207]","[111.34430563701902, 249.75496369963284]","[80.36900200422636, 249.53059865183005]","[93.33417238530558, 233.82588431295974]"
259,img_697.png,"[0.24079906072741353, -0.008170571452100825, 2.0685682149242446]","[0.0, 0.0, 0.0]","[1.1538461538461542, -1.3636363636363638, 0.0]","[1.1416558377923793, -1.3362088422091571, 0.009956267516956115]","[0.24079906072741353, -0.008170571452100825, 2.0685682149242446]","[107.25199208643971, 43.130940216492014]","[80.51491476812726, 63.64108942387958]","[117.2850360000193, 84.18358022333774]","[89.42057029871742, 100.3196578268109]","[97.83915395797673, 73.31968454238017]"
260,img_699.png,"[0.08770344073934723, 0.00015901812523604403, 2.036298510398936]","[0.0, 0.0, 0.0]","[1.1538461538461542, -1.3636363636363638, 0.8]","[1.1411620050964968, -1.3364338892340162, 0.8099567945085852]","[0.08770344073934723, 0.00015901812523604403, 2.036298510398936]","[127.17127770020737, 119.77496582990617]","[96.15795099068492, 126.80708442327082]","[130.9303606792873, 162.51324542576344]","[99.53282552053867, 165.16410877780552]","[112.60522140387998, 143.6960198167204]"
261,img_701.png,"[-0.12986855344749587, -0.2162473412405847, 2.325248378702654]","[0.0, 0.0, 0.0]","[1.1538461538461542, -1.3636363636363638, 1.6]","[1.1342915493818126, -1.3447232916865182, 1.616121822281092]","[-0.12986855344749587, -0.2162473412405847, 2.325248378702654]","[171.45166059397067, 247.696949596915]","[140.5228750694877, 235.94433141780974]","[166.01017326697755, 300.8795137779]","[134.3500928314341, 279.8284056160667]","[151.81186056669134, 264.705812767634]"
262,img_721.png,"[-0.10635225779583539, 0.11471919733642258, 2.5004316354420713]","[0.0, 0.0, 0.0]","[1.6153846153846159, -5.0, 0.0]","[1.5899535029380305, -4.982344066471766, 0.006444108237431108]","[-0.10635225779583539, 0.11471919733642258, 2.5004316354420713]","[300.7323313651824, 102.36627725878746]","[280.6836337254552, 104.16789551838346]","[297.2858718532966, 119.90402485691561]","[277.7097460874687, 120.37680878829276]","[288.70756471046417, 111.77323399128457]"
263,img_724.png,"[0.08654880343656744, 0.13524833158858826, 1.3222593885483933]","[0.0, 0.0, 0.0]","[1.6153846153846159, -5.0, 1.2000000000000002]","[1.6238650924709317, -4.970097936252038, 1.2058264991205063]","[0.08654880343656744, 0.13524833158858826, 1.3222593885483933]","[57.674061207330794, 144.9890637559583]","[40.20153596645686, 146.51025185703386]","[60.2098995441805, 160.1776543910565]","[43.01175912688292, 162.02147362751577]","[50.3795561247274, 153.46270042297297]"
264,img_725.png,"[0.25856407563732764, -0.11683366884810088, 1.4205775409959118]","[0.0, 0.0, 0.0]","[1.6153846153846159, -5.0, 1.6]","[1.6222031227690772, -4.972036960227778, 1.6130987161105657]","[0.25856407563732764, -0.11683366884810088, 1.4205775409959118]","[91.61736008617058, 213.1505131329088]","[76.38339080947208, 217.38852871370364]","[94.70642001974497, 228.01169435567945]","[79.35457149659176, 232.49169869294911]","[85.55790208358562, 222.70764761500942]"
265,img_726.png,"[-0.1859940606496874, 0.10498171602929164, 2.2901846224166555]","[0.0, 0.0, 0.0]","[1.6153846153846159, -5.0, 2.0]","[1.5936561240268197, -4.97800184037528, 2.0066297538747317]","[-0.1859940606496874, 0.10498171602929164, 2.2901846224166555]","[234.66707993918635, 184.86749108067457]","[220.7522438711064, 180.6749270316924]","[231.37169676549104, 198.58461973485888]","[217.74694574777476, 193.70649451438535]","[225.94109013908286, 189.42591051819852]"
266,img_728.png,"[0.13238652958526248, 0.19538277258118528, 2.0847325465360123]","[0.0, 0.0, 0.0]","[1.6153846153846159, -4.545454545454546, 0.4]","[1.601120372093452, -4.517502368248415, 0.4038996349531159]","[0.13238652958526248, 0.19538277258118528, 2.0847325465360123]","[188.0435263076058, 89.64539807449711]","[173.7693139064419, 92.90129190102813]","[189.5106421295417, 105.71861915741671]","[175.41556838886575, 108.2467869501436]","[181.53858057920291, 99.22739405694269]"
267,img_729.png,"[0.04952706895889262, -0.24725702258305074, 1.314496019825142]","[0.0, 0.0, 0.0]","[1.6153846153846159, -4.545454545454546, 0.8]","[1.6226176475434835, -4.519807190112782, 0.8170263445801517]","[0.04952706895889262, -0.24725702258305074, 1.314496019825142]","[52.92300073238837, 189.93073862360276]","[33.174586195362934, 190.4756991070114]","[51.06094084807438, 207.73440680920112]","[30.746664327268146, 208.76163800283362]","[42.11825190777789, 199.1055257039651]"
268,img_731.png,"[-0.07165518108743484, -0.007903316766879723, 1.4614735065422828]","[0.0, 0.0, 0.0]","[1.6153846153846159, -4.545454545454546, 1.6]","[1.617937403333518, -4.515634816807236, 1.6102111241833974]","[-0.07165518108743484, -0.007903316766879723, 1.4614735065422828]","[83.23739784244458, 171.09630159289367]","[66.6772777501783, 170.07448004513293]","[82.05270825788541, 186.8300993996316]","[65.46801334072462, 185.9696828522029]","[74.40153955511141, 178.49211818171833]"
269,img_734.png,"[-0.0812662732429217, -0.10892431039952198, 1.5377253989072424]","[0.0, 0.0, 0.0]","[1.6153846153846159, -4.090909090909091, 0.4]","[1.615523533150005, -4.06215925847049, 0.4131692003024793]","[-0.0812662732429217, -0.10892431039952198, 1.5377253989072424]","[95.59181060891076, 139.0704527231795]","[78.64377292714676, 137.58110082816654]","[93.53252878320131, 155.63472022766575]","[76.39196960475894, 154.18392561237746]","[86.05989963479621, 146.57365545041014]"
270,img_735.png,"[-0.17768293132290167, 0.08509875688609707, 1.531172355829934]","[0.0, 0.0, 0.0]","[1.6153846153846159, -4.090909090909091, 0.8]","[1.6148357556136288, -4.060135175823972, 0.8072570588591859]","[-0.17768293132290167, 0.08509875688609707, 1.531172355829934]","[97.69203456578587, 116.07880484819837]","[80.37073786160586, 112.8980472359918]","[95.20481872850837, 133.24789113657985]","[78.02368074899623, 130.16383395915418]","[87.83497061349395, 123.13771057578948]"
271,img_737.png,"[-0.14383589553507867, 0.06954288709425566, 1.4740058253495307]","[0.0, 0.0, 0.0]","[1.6153846153846159, -4.090909090909091, 1.6]","[1.616916553911914, -4.060298684318104, 1.6077882072830034]","[-0.14383589553507867, 0.06954288709425566, 1.4740058253495307]","[80.68761632427254, 153.76902542532744]","[62.560651344829836, 151.3243619107624]","[78.77366386367274, 170.87297391982517]","[60.758022864916285, 168.6166473173868]","[70.73668844816349, 161.1825052015443]"
272,img_738.png,"[-0.04222002803348453, -0.25999925047843775, 2.4566967998038205]","[0.0, 0.0, 0.0]","[1.6153846153846159, -4.090909090909091, 2.0]","[1.594653245487814, -4.0745208686168715, 2.017367684713363]","[-0.04222002803348453, -0.25999925047843775, 2.4566967998038205]","[269.5602546076285, 251.89372228666966]","[248.3291994342993, 247.3867454311641]","[272.2608919580296, 275.2923958103091]","[250.17274123700855, 268.64576885202086]","[259.58566950993213, 260.51240101037007]"
273,img_741.png,"[0.17561183001093222, -0.1398412370162726, 2.60114428287294]","[0.0, 0.0, 0.0]","[1.6153846153846159, -3.6363636363636367, 0.8]","[1.5919871336570317, -3.620286735247954, 0.8139316581685]","[0.17561183001093222, -0.1398412370162726, 2.60114428287294]","[286.8371169850872, 138.56562820399233]","[264.3954466193117, 144.73439406591427]","[293.10417597625957, 160.1114337265762]","[269.65020055003197, 164.19137936290915]","[277.86208730366377, 151.94743029969177]"
274,img_742.png,"[0.1967971232593579, 0.16373279509571045, 2.5850519077945022]","[0.0, 0.0, 0.0]","[1.6153846153846159, -3.6363636363636367, 1.2000000000000002]","[1.5899282384280344, -3.6182233646131814, 1.2047857510449314]","[0.1967971232593579, 0.16373279509571045, 2.5850519077945022]","[279.0863572157518, 106.9293916056259]","[256.16835590651027, 111.47123513220747]","[280.7629382174136, 129.14584828797732]","[258.11717549213836, 131.42774638786264]","[267.9510873959024, 119.93876080406991]"
275,img_745.png,"[0.0499322576194486, 0.05020504921415624, 2.2102856997195297]","[0.0, 0.0, 0.0]","[1.6153846153846159, -3.1818181818181817, 0.0]","[1.597604973081648, -3.157076455513726, 0.008469433219165603]","[0.0499322576194486, 0.05020504921415624, 2.2102856997195297]","[193.31702157350102, 87.08334327377632]","[175.51654249599824, 92.17515802189519]","[194.13115387235058, 108.01262863417149]","[176.3770216691199, 111.65853646196496]","[184.52433627415178, 99.8390674828807]"
276,img_746.png,"[-0.22061134073833874, 0.13266250568149374, 2.1540419265802058]","[0.0, 0.0, 0.0]","[1.6153846153846159, -3.1818181818181817, 0.4]","[1.5964703942350615, -3.157125669347127, 0.40570368882150426]","[-0.22061134073833874, 0.13266250568149374, 2.1540419265802058]","[200.89048987383634, 102.43990519605042]","[182.60991519389162, 101.0581896294103]","[195.75619793498456, 123.23389006764472]","[178.07242658432583, 120.57547028071261]","[189.02139422712392, 111.87334315180722]"
277,img_747.png,"[0.22722591738001405, 0.013320546159389914, 1.3725824430806706]","[0.0, 0.0, 0.0]","[1.6153846153846159, -3.1818181818181817, 0.8]","[1.6235258488578654, -3.152724568243706, 0.8093424818283544]","[0.22722591738001405, 0.013320546159389914, 1.3725824430806706]","[33.51371185876933, 161.17923977551848]","[5.776351363240325, 166.8710578093997]","[39.25699686298586, 184.96707297423188]","[11.743333953730781, 191.3459461894013]","[22.775485678227145, 176.05895248865036]"
278,img_748.png,"[-0.2404728403464132, 0.025060251542127633, 1.5224984562244814]","[0.0, 0.0, 0.0]","[1.6153846153846159, -3.1818181818181817, 1.2000000000000002]","[1.6144654413321078, -3.1515045093636727, 1.2089574762841966]","[-0.2404728403464132, 0.025060251542127633, 1.5224984562244814]","[75.40962825646866, 134.66432931745643]","[53.127971746344315, 129.20376260292878]","[70.40148487062434, 156.29214824683208]","[48.16176953769849, 150.98798326669547]","[61.806607053136034, 142.81363202335945]"
279,img_751.png,"[-0.25355511767647604, -0.0943655165843208, 2.146324607287207]","[0.0, 0.0, 0.0]","[1.6153846153846159, -2.7272727272727275, 0.0]","[1.597521004643828, -2.704348046311651, 0.012463964623443988]","[-0.25355511767647604, -0.0943655165843208, 2.146324607287207]","[185.7475647333381, 115.09188347547313]","[167.14680208633087, 114.68999274957292]","[180.55312421290137, 135.87074941550455]","[162.0824639018757, 134.08486078865792]","[173.58142315329707, 124.85610467095994]"
280,img_752.png,"[0.21819700090714808, 0.015406599448101159, 1.6151128790634983]","[0.0, 0.0, 0.0]","[1.6153846153846159, -2.7272727272727275, 0.4]","[1.6162116202781653, -2.697059578801425, 0.40929955495478515]","[0.21819700090714808, 0.015406599448101159, 1.6151128790634983]","[68.46531159839998, 125.7321122245148]","[44.80229201248666, 131.30991342100097]","[74.07660066685887, 150.18358461152508]","[50.43064737798249, 155.58937642285431]","[59.40819922787207, 140.7266049889337]"
281,img_753.png,"[0.18912879415162723, -0.1350094565294954, 2.307069591682334]","[0.0, 0.0, 0.0]","[1.6153846153846159, -2.7272727272727275, 0.8]","[1.5977028285379595, -2.704962789665447, 0.813770297668121]","[0.18912879415162723, -0.1350094565294954, 2.307069591682334]","[201.3025178280612, 151.39529948376628]","[182.78996789654823, 156.83893004498313]","[206.46016602825048, 174.06274173415716]","[187.1938905767642, 177.6804353285041]","[194.00165411560758, 164.9972058343013]"
282,img_756.png,"[-0.2547907504105907, 0.12000987118295539, 1.6628059408395777]","[0.0, 0.0, 0.0]","[1.6153846153846159, -2.7272727272727275, 2.0]","[1.6100318282872834, -2.6966923961018763, 2.006015896921632]","[-0.2547907504105907, 0.12000987118295539, 1.6628059408395777]","[85.32801548344092, 168.57875270545387]","[63.74696042735246, 162.32689364460796]","[80.70863204034727, 190.84398917606788]","[59.53838556216049, 184.4168039125328]","[72.2445602627557, 176.61362842054464]"
283,img_757.png,"[0.10845243714736594, 0.17400291979555402, 1.7571404116985325]","[0.0, 0.0, 0.0]","[1.6153846153846159, -2.272727272727273, 0.0]","[1.6106553170933042, -2.2417999684352727, 0.004597345636541375]","[0.10845243714736594, 0.17400291979555402, 1.7571404116985325]","[69.94539386811559, 44.09945827026691]","[43.38617774274092, 50.07309835518716]","[75.90549393240504, 77.115634167868]","[49.95311134293913, 81.86911841979223]","[59.63228904934404, 63.58310299652436]"
284,img_760.png,"[0.004788780383688209, 0.13474900051402247, 2.3976149915060225]","[0.0, 0.0, 0.0]","[1.6153846153846159, -2.272727272727273, 1.2000000000000002]","[1.592555272459198, -2.2516498301774783, 1.2058789894670592]","[0.004788780383688209, 0.13474900051402247, 2.3976149915060225]","[204.6581472219742, 136.3243913544033]","[183.46779484188218, 136.38386396561674]","[203.8206144846633, 163.03788444117833]","[183.1173942961666, 160.35199549311463]","[193.1901947552667, 149.1163054823945]"
285,img_761.png,"[0.013348261509346418, 0.18818921849613807, 2.564978993981263]","[0.0, 0.0, 0.0]","[1.6153846153846159, -2.272727272727273, 1.6]","[1.5891838189680494, -2.255528644099472, 1.6042101591965894]","[0.013348261509346418, 0.18818921849613807, 2.564978993981263]","[235.60794094569127, 154.76445464993483]","[212.8474417480812, 151.58153364297684]","[233.64950469654153, 181.65111428842786]","[211.72618214579134, 175.3957461997273]","[222.73985336643054, 165.88111114906596]"
286,img_762.png,"[-0.23476979970477882, 0.07279027732981588, 2.3283900070181454]","[0.0, 0.0, 0.0]","[1.6153846153846159, -2.272727272727273, 2.0]","[1.5926479432118517, -2.2520748820908194, 2.007518144685198]","[-0.23476979970477882, 0.07279027732981588, 2.3283900070181454]","[181.20813783753448, 205.4755237076962]","[162.8389852831394, 195.9654916008603]","[175.0315519375524, 229.76298014086547]","[157.4273893522906, 218.06145469779713]","[168.66466800723202, 212.114140711118]"
